Income,Age,Education,Marital Status,race,sex,Capital Gain,Capital Loss,Hours per Week,Native Country
 >50k,35, 13,1,1,1, 0, 0, 50,1
 >50k,37, 13,0,1,2, 0, 0, 40,1
 <=50k,22, 10,0,1,2, 0, 0, 40,1
 >50k,45, 13,1,1,1, 0, 0, 45,0
 <=50k,38, 13,1,1,1, 0, 0, 60,1
 <=50k,48, 13,1,1,1, 0, 0, 40,1
 <=50k,35, 11,1,1,1, 0, 0, 40,1
 <=50k,21, 11,1,1,1, 0, 0, 50,1
 >50k,37, 9,1,0,1, 0, 0, 60,0
 <=50k,18, 7,0,1,1, 0, 0, 25,1
 <=50k,26, 6,0,1,1, 0, 0, 35,1
 <=50k,48, 13,1,1,1, 0, 0, 50,1
 >50k,51, 10,0,0,1, 8614, 0, 40,1
 <=50k,52, 10,1,1,1, 0, 0, 40,1
 >50k,32, 13,1,1,1, 0, 0, 40,1
 <=50k,39, 13,1,1,1, 0, 0, 60,1
 >50k,51, 13,1,1,1, 0, 0, 40,1
 <=50k,54, 13,1,1,1, 0, 0, 50,1
 <=50k,21, 10,0,1,2, 0, 0, 25,1
 <=50k,43, 9,0,0,2, 0, 0, 40,1
 <=50k,32, 10,0,1,2, 0, 0, 40,1
 >50k,31, 14,1,1,1, 0, 0, 35,1
 <=50k,26, 10,0,0,1, 0, 0, 60,0
 <=50k,35, 9,0,1,1, 0, 0, 40,1
 >50k,73, 3,1,1,1, 0, 0, 54,1
 <=50k,25, 13,0,1,2, 0, 0, 40,1
 <=50k,58, 11,1,1,1, 0, 2377, 65,1
 <=50k,32, 9,0,1,2, 0, 0, 37,1
 <=50k,28, 13,1,1,1, 0, 0, 40,1
 <=50k,41, 14,0,1,2, 0, 0, 30,1
 <=50k,53, 9,1,1,1, 0, 0, 48,1
 <=50k,49, 9,0,1,2, 0, 0, 35,1
 >50k,55, 13,1,1,1, 0, 0, 40,1
 >50k,29, 10,1,1,2, 7298, 0, 50,1
 <=50k,28, 11,1,1,1, 0, 0, 80,1
 <=50k,44, 9,1,1,1, 0, 0, 45,1
 >50k,41, 14,1,1,1, 0, 0, 45,1
 >50k,26, 11,1,1,1, 3103, 0, 45,1
 >50k,23, 9,1,1,1, 0, 0, 40,1
 >50k,37, 13,1,1,2, 0, 0, 40,0
 >50k,23, 13,0,1,1, 13550, 0, 50,1
 <=50k,33, 10,0,0,2, 0, 0, 40,1
 >50k,44, 9,0,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,1, 2907, 0, 30,1
 <=50k,36, 7,1,1,1, 0, 0, 40,0
 <=50k,44, 13,1,1,1, 5013, 0, 40,1
 <=50k,23, 9,0,0,2, 0, 0, 40,1
 <=50k,26, 9,0,1,1, 0, 0, 40,1
 <=50k,32, 3,0,1,1, 0, 0, 40,0
 >50k,31, 10,1,1,1, 0, 0, 40,1
 <=50k,50, 9,0,0,2, 6497, 0, 35,1
 <=50k,18, 10,0,1,2, 0, 0, 20,1
 >50k,49, 13,1,1,1, 0, 0, 50,1
 <=50k,59, 9,0,1,2, 0, 0, 40,1
 <=50k,38, 9,0,0,2, 0, 0, 28,1
 <=50k,50, 10,1,1,1, 0, 0, 55,1
 <=50k,51, 10,1,1,1, 0, 1672, 55,1
 <=50k,22, 10,0,0,1, 0, 0, 35,1
 >50k,54, 9,1,1,2, 0, 0, 40,1
 <=50k,37, 9,0,1,1, 0, 0, 40,1
 <=50k,31, 13,0,1,1, 0, 0, 60,1
 <=50k,67, 13,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,2, 0, 0, 40,1
 <=50k,30, 9,0,1,2, 0, 0, 40,1
 <=50k,32, 10,1,1,1, 0, 0, 50,0
 <=50k,36, 11,0,0,1, 0, 0, 40,1
 <=50k,33, 13,0,0,1, 0, 0, 40,1
 <=50k,37, 9,1,1,1, 0, 0, 56,1
 >50k,29, 15,1,1,1, 7298, 0, 48,1
 <=50k,26, 10,0,0,1, 0, 0, 40,0
 <=50k,51, 4,1,1,1, 0, 0, 40,1
 <=50k,39, 9,1,1,1, 0, 0, 40,0
 <=50k,18, 9,0,1,1, 0, 0, 30,1
 <=50k,52, 8,1,1,1, 0, 1628, 40,1
 <=50k,31, 10,1,1,1, 0, 0, 40,0
 >50k,45, 13,1,1,1, 7298, 0, 53,1
 <=50k,38, 10,1,1,1, 0, 0, 38,1
 <=50k,21, 12,0,1,2, 0, 0, 35,1
 <=50k,33, 9,0,1,1, 0, 0, 40,1
 <=50k,39, 10,0,1,1, 0, 0, 40,1
 <=50k,31, 9,1,1,1, 0, 0, 40,1
 >50k,43, 13,1,1,1, 0, 1902, 50,1
 >50k,33, 13,1,1,1, 7298, 0, 45,1
 <=50k,49, 9,1,1,1, 0, 0, 60,1
 <=50k,41, 9,1,1,1, 0, 0, 40,1
 <=50k,55, 10,0,1,1, 0, 0, 40,1
 <=50k,52, 10,0,0,2, 0, 0, 37,1
 <=50k,42, 13,0,0,1, 0, 0, 40,1
 <=50k,24, 10,0,1,2, 0, 0, 30,1
 <=50k,42, 9,0,1,1, 0, 0, 52,1
 >50k,41, 13,1,1,1, 7298, 0, 40,1
 <=50k,35, 9,1,1,1, 0, 0, 40,0
 >50k,54, 14,0,1,1, 0, 0, 42,1
 <=50k,24, 3,0,1,1, 0, 0, 40,0
 >50k,57, 13,1,1,2, 0, 0, 40,1
 >50k,58, 14,1,1,1, 15024, 0, 40,1
 <=50k,32, 9,0,0,1, 0, 0, 40,1
 <=50k,22, 9,0,1,2, 1055, 0, 25,1
 <=50k,20, 9,0,1,2, 0, 0, 25,1
 <=50k,26, 9,0,0,2, 0, 0, 20,0
 <=50k,33, 7,1,1,1, 0, 0, 40,1
 <=50k,19, 6,0,1,2, 0, 0, 40,1
 >50k,50, 9,1,1,2, 15024, 0, 20,1
 <=50k,32, 9,1,1,1, 0, 0, 40,1
 >50k,51, 13,1,0,1, 0, 0, 40,1
 <=50k,18, 10,0,0,2, 0, 0, 20,1
 >50k,35, 14,1,1,1, 0, 0, 50,1
 <=50k,46, 9,0,1,1, 0, 0, 55,1
 <=50k,37, 9,0,1,1, 0, 0, 45,1
 >50k,45, 10,1,1,2, 0, 1902, 20,1
 <=50k,63, 5,1,1,1, 0, 0, 32,1
 <=50k,53, 9,0,0,1, 0, 0, 10,0
 <=50k,24, 9,0,0,2, 0, 0, 40,1
 <=50k,47, 9,1,1,1, 0, 0, 40,1
 <=50k,41, 9,0,1,2, 0, 0, 40,1
 <=50k,27, 9,0,1,1, 6849, 0, 40,1
 <=50k,35, 9,1,0,1, 0, 0, 75,1
 <=50k,19, 10,0,1,2, 0, 0, 24,1
 <=50k,47, 10,0,1,2, 0, 0, 35,1
 <=50k,25, 13,0,0,2, 0, 1590, 40,1
 >50k,59, 15,1,1,1, 0, 0, 40,1
 <=50k,28, 6,0,1,2, 0, 0, 40,1
 <=50k,17, 6,0,1,2, 0, 0, 20,1
 <=50k,21, 10,0,0,1, 2463, 0, 50,0
 <=50k,31, 9,0,0,2, 0, 0, 40,0
 <=50k,49, 9,0,1,2, 0, 0, 40,1
 >50k,48, 14,1,1,1, 7688, 0, 50,1
 <=50k,60, 16,0,1,1, 0, 0, 20,1
 <=50k,33, 8,0,1,1, 0, 0, 40,1
 <=50k,40, 9,1,1,1, 0, 0, 40,1
 <=50k,42, 10,1,1,1, 0, 0, 52,1
 <=50k,34, 9,1,1,1, 5013, 0, 40,1
 <=50k,38, 11,0,0,1, 0, 0, 52,1
 >50k,58, 10,1,1,1, 0, 0, 70,1
 <=50k,52, 10,0,1,2, 0, 0, 55,1
 <=50k,22, 10,1,1,1, 0, 0, 40,1
 >50k,24, 13,1,1,1, 0, 0, 35,1
 <=50k,39, 9,0,1,2, 0, 0, 40,0
 >50k,41, 14,1,1,1, 99999, 0, 55,1
 <=50k,56, 5,1,1,1, 2580, 0, 40,1
 <=50k,21, 9,0,1,2, 0, 0, 40,1
 <=50k,29, 9,0,1,2, 0, 0, 25,1
 <=50k,45, 11,0,1,1, 0, 0, 10,1
 >50k,44, 10,1,1,1, 0, 0, 80,1
 >50k,54, 14,1,1,1, 0, 0, 45,1
 <=50k,24, 10,0,1,1, 2174, 0, 40,1
 <=50k,40, 13,1,1,1, 0, 0, 50,1
 >50k,43, 13,0,1,1, 99999, 0, 60,1
 <=50k,41, 7,0,1,2, 0, 0, 40,1
 <=50k,32, 11,0,1,2, 0, 0, 40,1
 <=50k,31, 13,1,1,2, 0, 0, 25,0
 <=50k,26, 9,0,1,1, 0, 0, 40,1
 >50k,50, 13,1,1,1, 0, 0, 40,1
 <=50k,62, 11,1,1,1, 3137, 0, 40,1
 <=50k,24, 9,1,1,1, 2885, 0, 45,1
 >50k,58, 13,0,1,1, 0, 0, 65,1
 >50k,44, 10,1,1,1, 0, 0, 40,1
 <=50k,44, 8,0,1,1, 0, 0, 40,1
 >50k,37, 10,1,1,1, 0, 0, 50,1
 <=50k,65, 4,0,1,1, 2964, 0, 40,1
 >50k,33, 9,1,1,1, 0, 0, 40,1
 >50k,56, 14,1,1,1, 0, 0, 60,1
 >50k,35, 14,1,1,1, 0, 1977, 48,1
 <=50k,33, 13,0,1,1, 0, 1741, 40,1
 <=50k,35, 13,1,1,1, 0, 0, 48,1
 <=50k,47, 10,0,1,2, 0, 0, 60,1
 <=50k,35, 5,1,0,1, 0, 0, 96,1
 <=50k,56, 10,0,1,2, 0, 0, 40,1
 <=50k,29, 14,0,1,1, 0, 0, 40,1
 >50k,53, 15,1,0,1, 7298, 0, 50,0
 <=50k,42, 11,0,0,2, 0, 0, 25,1
 <=50k,24, 13,0,1,1, 0, 0, 50,0
 <=50k,33, 9,1,1,1, 0, 0, 40,1
 <=50k,42, 6,1,1,1, 0, 0, 45,1
 >50k,38, 10,1,1,1, 0, 1887, 50,1
 <=50k,32, 9,0,1,1, 0, 0, 40,1
 <=50k,20, 4,0,1,1, 0, 0, 20,1
 <=50k,32, 9,1,1,1, 0, 0, 50,1
 >50k,28, 10,1,1,1, 0, 0, 40,1
 >50k,51, 9,1,1,1, 0, 0, 55,1
 <=50k,41, 9,0,1,1, 0, 0, 30,1
 <=50k,37, 12,0,0,2, 0, 0, 50,1
 <=50k,23, 9,1,1,2, 0, 0, 40,1
 <=50k,40, 9,1,1,1, 0, 0, 40,1
 <=50k,47, 6,1,1,1, 0, 0, 40,1
 <=50k,46, 9,1,1,1, 0, 0, 50,1
 <=50k,24, 13,0,1,1, 0, 0, 40,1
 <=50k,40, 9,0,0,2, 0, 0, 28,1
 <=50k,30, 9,1,0,1, 0, 0, 60,0
 >50k,41, 15,0,0,2, 0, 0, 52,1
 >50k,37, 13,1,0,2, 0, 0, 45,1
 <=50k,49, 9,1,0,1, 0, 0, 40,0
 >50k,41, 13,1,0,2, 0, 0, 50,1
 <=50k,52, 11,1,1,1, 0, 0, 35,1
 <=50k,23, 10,0,1,1, 0, 0, 50,1
 <=50k,34, 9,0,0,2, 1471, 0, 40,1
 >50k,25, 13,0,1,2, 0, 2444, 40,1
 >50k,44, 9,1,1,1, 0, 0, 45,1
 <=50k,31, 9,0,1,1, 0, 0, 33,1
 <=50k,53, 13,0,1,2, 0, 0, 40,1
 <=50k,62, 9,1,1,1, 0, 0, 50,1
 <=50k,35, 13,0,1,1, 0, 1876, 55,1
 <=50k,30, 13,0,1,1, 0, 0, 40,1
 >50k,48, 9,1,1,2, 0, 0, 40,1
 >50k,36, 13,0,1,2, 0, 0, 40,1
 <=50k,32, 7,0,1,1, 0, 0, 33,1
 <=50k,22, 10,0,1,2, 0, 0, 28,1
 <=50k,19, 9,0,1,2, 0, 0, 40,1
 <=50k,26, 9,0,1,2, 0, 0, 40,1
 >50k,56, 10,1,1,1, 0, 0, 35,1
 <=50k,45, 4,0,1,2, 0, 0, 21,1
 <=50k,23, 10,0,0,2, 0, 0, 40,0
 <=50k,31, 9,0,1,1, 0, 0, 40,1
 <=50k,30, 7,0,1,2, 0, 0, 8,1
 <=50k,42, 9,1,1,1, 5013, 0, 35,1
 <=50k,27, 15,1,1,1, 0, 0, 60,1
 >50k,37, 13,1,1,1, 0, 0, 50,1
 <=50k,31, 9,0,1,1, 0, 0, 60,1
 <=50k,33, 13,0,1,2, 0, 0, 40,1
 <=50k,64, 1,1,0,1, 0, 0, 40,0
 <=50k,32, 9,0,1,2, 0, 0, 40,1
 <=50k,37, 10,1,1,1, 0, 0, 40,1
 <=50k,25, 7,1,1,1, 0, 0, 40,1
 <=50k,49, 9,1,1,1, 4064, 0, 40,1
 >50k,36, 13,1,1,1, 0, 1902, 40,1
 <=50k,67, 10,1,1,1, 10566, 0, 15,1
 >50k,54, 9,1,1,1, 0, 0, 40,1
 >50k,45, 16,0,1,2, 0, 0, 40,1
 <=50k,30, 10,0,1,1, 0, 0, 40,1
 <=50k,39, 9,1,1,2, 0, 0, 40,1
 <=50k,57, 6,0,0,2, 0, 0, 20,1
 <=50k,57, 6,0,1,1, 0, 0, 40,1
 <=50k,23, 9,1,1,1, 0, 0, 40,1
 <=50k,49, 9,1,1,1, 0, 0, 40,0
 >50k,46, 13,1,1,1, 0, 0, 10,1
 <=50k,41, 13,0,1,2, 0, 0, 43,1
 <=50k,44, 11,1,1,1, 0, 0, 45,1
 <=50k,25, 13,0,1,2, 2463, 0, 30,1
 >50k,34, 13,1,0,1, 0, 0, 45,1
 <=50k,24, 13,0,1,1, 0, 0, 25,1
 <=50k,32, 13,0,1,2, 0, 0, 45,1
 >50k,27, 9,1,1,1, 0, 0, 50,1
 <=50k,67, 8,1,0,1, 0, 0, 40,0
 <=50k,36, 9,1,1,1, 0, 0, 40,1
 <=50k,40, 10,0,1,1, 0, 1408, 48,1
 <=50k,24, 9,1,1,1, 0, 0, 40,1
 >50k,46, 13,1,1,1, 0, 1902, 40,1
 <=50k,44, 9,0,1,2, 0, 0, 38,1
 >50k,23, 10,1,1,1, 0, 0, 40,1
 <=50k,46, 15,0,1,1, 0, 0, 90,1
 <=50k,31, 11,0,1,1, 0, 0, 40,1
 <=50k,21, 10,1,0,1, 0, 0, 40,1
 >50k,61, 9,1,1,1, 0, 0, 40,1
 <=50k,71, 9,1,1,1, 0, 0, 15,1
 >50k,42, 13,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,2, 0, 0, 16,1
 <=50k,21, 1,0,1,1, 0, 0, 25,0
 <=50k,28, 13,0,1,2, 2354, 0, 60,1
 <=50k,27, 12,0,0,2, 0, 0, 37,1
 <=50k,32, 10,0,1,2, 0, 2001, 25,1
 <=50k,47, 9,0,1,1, 0, 0, 40,1
 <=50k,22, 12,0,1,1, 0, 0, 35,0
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 <=50k,20, 9,1,1,2, 0, 0, 40,1
 <=50k,30, 10,0,1,2, 0, 0, 40,1
 <=50k,22, 10,0,1,2, 0, 0, 25,1
 >50k,28, 11,1,1,1, 7688, 0, 45,1
 >50k,50, 14,1,1,1, 0, 0, 55,1
 <=50k,66, 9,1,1,2, 1424, 0, 10,1
 <=50k,38, 10,0,1,1, 0, 0, 46,1
 <=50k,62, 8,1,1,1, 0, 0, 30,1
 >50k,36, 14,0,1,2, 0, 0, 40,1
 <=50k,47, 6,1,1,1, 0, 0, 35,1
 <=50k,25, 9,0,1,1, 0, 0, 40,1
 <=50k,26, 10,1,1,1, 0, 0, 40,1
 <=50k,37, 7,1,1,1, 0, 0, 40,1
 <=50k,70, 4,1,1,1, 0, 0, 8,1
 <=50k,52, 7,1,1,1, 0, 0, 40,1
 <=50k,70, 5,1,1,1, 0, 0, 18,1
 <=50k,19, 9,0,1,1, 0, 0, 40,1
 <=50k,23, 7,0,1,1, 0, 0, 3,1
 <=50k,37, 7,0,0,2, 0, 0, 40,1
 <=50k,45, 10,0,0,2, 0, 0, 40,1
 >50k,29, 13,1,1,1, 0, 0, 50,1
 <=50k,56, 13,1,1,1, 0, 0, 20,0
 <=50k,50, 14,1,1,1, 0, 0, 40,1
 <=50k,20, 9,0,1,1, 0, 2001, 30,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 >50k,41, 15,1,1,1, 0, 2415, 60,1
 <=50k,21, 9,0,1,1, 0, 0, 40,1
 <=50k,48, 3,1,1,1, 0, 2042, 50,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 <=50k,37, 12,1,1,1, 0, 0, 35,1
 >50k,47, 10,1,0,1, 0, 0, 30,1
 <=50k,61, 13,0,1,1, 0, 0, 40,1
 >50k,47, 14,1,1,1, 0, 0, 40,1
 <=50k,37, 9,1,1,1, 0, 0, 25,1
 <=50k,46, 11,0,0,2, 0, 0, 40,1
 <=50k,42, 9,1,1,1, 0, 0, 48,1
 <=50k,41, 9,0,1,2, 0, 0, 40,1
 <=50k,33, 5,1,1,1, 0, 0, 40,1
 <=50k,24, 13,0,1,1, 0, 0, 35,1
 <=50k,27, 12,0,1,1, 0, 0, 40,1
 <=50k,40, 13,1,1,1, 0, 0, 39,1
 <=50k,56, 6,1,1,1, 0, 0, 40,1
 <=50k,35, 16,1,1,1, 0, 0, 55,0
 <=50k,24, 11,0,1,1, 0, 0, 40,1
 <=50k,73, 10,1,1,2, 0, 0, 1,1
 <=50k,36, 10,0,1,1, 0, 0, 50,1
 >50k,31, 13,1,1,1, 0, 0, 50,1
 <=50k,36, 9,0,0,1, 0, 0, 40,1
 >50k,37, 9,1,0,1, 0, 0, 40,1
 <=50k,26, 13,0,1,2, 0, 0, 55,1
 <=50k,20, 9,0,1,1, 0, 0, 40,0
 >50k,58, 13,1,1,1, 0, 0, 40,1
 >50k,45, 13,1,1,1, 0, 0, 40,1
 <=50k,31, 13,0,1,2, 0, 0, 40,1
 >50k,44, 15,1,1,1, 99999, 0, 60,1
 <=50k,19, 10,0,1,2, 0, 0, 30,1
 >50k,54, 9,1,0,1, 0, 0, 50,0
 <=50k,31, 14,1,1,1, 0, 1740, 40,1
 <=50k,27, 9,1,1,1, 0, 0, 35,1
 >50k,36, 10,1,1,1, 5178, 0, 40,1
 <=50k,47, 10,0,1,1, 0, 1876, 40,1
 <=50k,35, 13,1,1,1, 0, 0, 45,1
 >50k,42, 2,1,1,1, 0, 0, 55,0
 <=50k,45, 13,0,1,2, 0, 0, 40,1
 <=50k,70, 9,1,1,1, 1455, 0, 40,1
 <=50k,27, 8,0,0,2, 0, 0, 44,1
 >50k,36, 9,1,1,1, 0, 0, 60,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 <=50k,25, 13,0,1,1, 0, 0, 50,1
 >50k,45, 10,1,1,1, 7688, 0, 45,1
 <=50k,24, 9,0,1,1, 0, 0, 30,1
 >50k,90, 12,1,1,1, 0, 1825, 50,1
 >50k,50, 9,1,1,1, 0, 1902, 44,1
 >50k,37, 9,1,1,1, 7688, 0, 99,1
 <=50k,31, 10,0,1,2, 0, 0, 40,1
 <=50k,17, 7,0,1,1, 0, 0, 40,1
 <=50k,26, 10,0,0,1, 0, 0, 38,1
 <=50k,41, 16,1,1,1, 0, 0, 60,1
 >50k,50, 9,1,1,1, 0, 0, 60,1
 <=50k,45, 9,1,1,1, 0, 0, 80,1
 >50k,54, 10,1,1,1, 0, 0, 55,1
 <=50k,54, 9,1,1,1, 0, 0, 40,1
 <=50k,38, 9,0,1,1, 0, 0, 40,1
 <=50k,22, 9,1,1,2, 0, 0, 38,1
 <=50k,43, 9,1,1,1, 0, 0, 40,1
 >50k,30, 13,1,1,1, 0, 0, 40,1
 <=50k,42, 9,0,1,1, 3325, 0, 40,1
 >50k,48, 10,1,1,1, 0, 0, 40,1
 >50k,56, 10,1,0,1, 0, 0, 35,1
 <=50k,21, 10,0,1,1, 0, 0, 36,1
 <=50k,45, 13,1,1,1, 0, 0, 40,1
 >50k,37, 15,1,1,1, 0, 0, 40,1
 <=50k,38, 13,1,1,1, 0, 0, 30,1
 <=50k,34, 10,1,1,1, 0, 0, 50,1
 <=50k,29, 9,0,1,1, 0, 0, 40,1
 <=50k,24, 9,1,1,1, 0, 0, 40,1
 <=50k,35, 12,0,1,1, 0, 0, 55,1
 <=50k,39, 6,1,1,1, 0, 0, 70,1
 <=50k,73, 4,1,1,1, 0, 0, 12,1
 <=50k,57, 11,0,1,2, 0, 0, 40,1
 <=50k,35, 13,1,1,1, 0, 0, 50,1
 <=50k,60, 9,1,1,1, 0, 0, 32,1
 <=50k,54, 9,1,1,1, 0, 0, 40,1
 <=50k,53, 13,1,1,1, 0, 0, 40,1
 <=50k,23, 10,0,1,2, 0, 0, 40,1
 >50k,57, 10,1,1,1, 0, 0, 48,1
 <=50k,27, 6,0,1,2, 0, 0, 48,1
 <=50k,25, 9,0,0,1, 0, 0, 40,1
 <=50k,38, 9,1,0,1, 0, 0, 40,1
 >50k,48, 10,1,0,1, 0, 0, 60,1
 <=50k,24, 9,0,1,2, 0, 0, 45,1
 <=50k,67, 10,1,1,1, 0, 0, 40,1
 <=50k,20, 9,0,0,1, 0, 0, 35,1
 >50k,38, 16,1,0,1, 0, 0, 40,0
 <=50k,54, 4,1,1,1, 0, 0, 40,1
 <=50k,20, 10,0,1,1, 0, 0, 40,1
 <=50k,57, 6,0,1,1, 0, 0, 55,1
 <=50k,34, 13,0,1,1, 0, 0, 44,1
 <=50k,34, 9,0,1,1, 0, 0, 49,1
 <=50k,80, 9,0,1,2, 0, 0, 16,1
 <=50k,40, 9,1,1,2, 0, 0, 40,1
 <=50k,19, 7,0,1,1, 0, 0, 35,1
 <=50k,35, 10,1,1,1, 0, 0, 56,1
 <=50k,21, 9,0,1,2, 0, 0, 40,1
 <=50k,59, 7,1,1,1, 0, 0, 40,1
 >50k,53, 10,1,1,1, 0, 0, 40,1
 >50k,41, 11,1,1,2, 3103, 0, 40,1
 <=50k,59, 9,1,1,1, 0, 0, 55,1
 <=50k,52, 2,0,0,1, 0, 0, 40,1
 <=50k,48, 3,1,1,1, 0, 0, 40,0
 <=50k,24, 8,0,0,1, 0, 0, 40,1
 >50k,49, 15,1,1,1, 0, 0, 40,1
 <=50k,19, 9,0,1,1, 0, 0, 50,1
 <=50k,50, 9,0,1,2, 0, 0, 40,1
 >50k,39, 12,1,1,1, 0, 0, 60,1
 <=50k,25, 9,1,0,2, 0, 0, 40,1
 <=50k,66, 4,0,0,2, 0, 0, 40,0
 <=50k,30, 10,0,1,1, 4416, 0, 40,1
 >50k,49, 14,1,1,1, 15024, 0, 80,1
 <=50k,40, 10,1,1,1, 0, 0, 45,1
 <=50k,38, 6,1,1,1, 0, 0, 40,1
 <=50k,25, 7,1,1,1, 0, 0, 40,1
 >50k,51, 9,0,1,1, 0, 0, 37,1
 <=50k,23, 13,0,1,2, 0, 0, 40,0
 >50k,60, 5,1,1,1, 0, 1887, 67,1
 >50k,44, 9,0,1,1, 27828, 0, 60,1
 >50k,53, 15,0,1,1, 25236, 0, 60,1
 >50k,66, 13,1,1,1, 0, 0, 20,1
 <=50k,44, 11,0,0,1, 0, 0, 40,1
 >50k,38, 9,1,0,1, 0, 0, 40,1
 >50k,30, 13,1,1,1, 0, 0, 40,1
 <=50k,36, 9,0,1,1, 3674, 0, 42,1
 >50k,38, 10,1,1,1, 0, 0, 40,1
 <=50k,31, 13,0,1,2, 0, 0, 45,1
 <=50k,26, 7,0,1,2, 0, 0, 35,1
 <=50k,23, 10,0,1,1, 0, 0, 25,1
 <=50k,58, 13,1,1,2, 0, 0, 40,1
 <=50k,44, 13,1,1,1, 3137, 0, 40,1
 >50k,59, 15,1,1,1, 99999, 0, 40,1
 <=50k,36, 10,1,1,1, 0, 0, 40,1
 >50k,42, 10,0,1,2, 8614, 0, 52,1
 <=50k,17, 7,0,1,2, 0, 0, 20,1
 <=50k,59, 6,0,1,2, 0, 0, 15,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 <=50k,40, 13,1,1,1, 0, 0, 45,1
 <=50k,36, 13,0,0,1, 0, 0, 40,1
 >50k,49, 9,1,1,2, 0, 1977, 25,1
 <=50k,38, 9,0,1,1, 0, 0, 25,1
 <=50k,48, 9,1,0,1, 0, 0, 40,1
 <=50k,33, 12,1,1,1, 0, 0, 46,1
 <=50k,34, 11,0,1,2, 0, 0, 40,1
 <=50k,58, 9,0,1,1, 0, 0, 40,1
 <=50k,52, 6,0,1,1, 0, 0, 40,1
 >50k,45, 10,1,1,1, 0, 1887, 47,1
 <=50k,37, 4,0,0,1, 0, 0, 40,1
 <=50k,48, 9,1,1,1, 0, 0, 40,0
 >50k,40, 13,1,1,1, 0, 0, 40,1
 <=50k,29, 13,1,1,1, 0, 0, 45,1
 <=50k,33, 11,1,0,1, 0, 0, 10,1
 <=50k,48, 9,1,0,1, 0, 0, 48,1
 <=50k,36, 13,1,1,2, 0, 0, 40,1
 <=50k,31, 10,0,1,2, 0, 0, 35,1
 <=50k,41, 10,1,1,1, 0, 0, 50,1
 <=50k,29, 13,0,1,1, 0, 0, 40,1
 <=50k,20, 10,0,1,1, 0, 0, 40,1
 >50k,53, 13,1,1,1, 7298, 0, 40,1
 <=50k,37, 9,0,1,2, 0, 0, 40,1
 <=50k,28, 13,1,1,2, 0, 0, 35,1
 <=50k,27, 13,0,1,2, 0, 0, 40,1
 <=50k,23, 10,0,1,2, 0, 0, 40,0
 >50k,25, 11,1,1,1, 0, 0, 56,1
 <=50k,63, 10,1,1,1, 0, 0, 38,1
 <=50k,65, 10,1,1,1, 0, 0, 18,1
 <=50k,77, 9,0,1,2, 0, 0, 40,1
 <=50k,32, 9,0,1,1, 0, 0, 40,1
 >50k,40, 9,1,1,1, 0, 0, 40,1
 <=50k,67, 9,0,1,2, 0, 0, 40,1
 <=50k,24, 14,0,1,2, 0, 0, 40,1
 >50k,53, 16,1,1,1, 0, 1902, 50,1
 >50k,37, 14,0,0,1, 4787, 0, 40,1
 <=50k,44, 10,0,0,2, 0, 0, 40,1
 <=50k,17, 7,0,1,2, 0, 0, 20,1
 >50k,47, 11,1,1,1, 0, 1887, 60,1
 <=50k,62, 6,1,0,1, 2829, 0, 40,1
 <=50k,39, 12,0,1,1, 0, 0, 60,1
 <=50k,32, 10,0,1,2, 0, 0, 40,1
 >50k,25, 13,1,0,2, 0, 0, 40,1
 >50k,30, 9,1,1,1, 0, 0, 65,1
 >50k,47, 14,1,1,1, 0, 0, 50,1
 <=50k,40, 6,0,1,1, 0, 0, 40,1
 <=50k,38, 9,1,1,1, 0, 0, 40,1
 >50k,41, 14,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,1, 0, 0, 20,1
 >50k,32, 12,1,1,1, 0, 0, 48,1
 <=50k,54, 4,0,0,1, 0, 0, 50,1
 <=50k,31, 1,0,0,1, 0, 0, 25,1
 <=50k,42, 11,0,1,1, 0, 0, 40,1
 <=50k,23, 6,0,1,1, 0, 0, 40,0
 <=50k,18, 9,0,1,2, 0, 0, 33,1
 <=50k,37, 10,0,1,1, 0, 0, 50,1
 <=50k,53, 12,0,0,2, 0, 0, 40,1
 <=50k,50, 9,1,1,1, 0, 0, 84,1
 >50k,64, 9,0,1,2, 0, 0, 40,1
 <=50k,55, 14,1,1,1, 0, 0, 60,1
 >50k,63, 13,1,1,1, 7298, 0, 40,1
 <=50k,53, 10,0,0,2, 4865, 0, 45,0
 <=50k,18, 7,0,1,1, 0, 0, 40,1
 <=50k,33, 7,1,1,1, 0, 0, 40,0
 <=50k,62, 7,0,0,2, 0, 0, 40,1
 >50k,56, 14,1,1,1, 15024, 0, 48,0
 >50k,58, 14,1,1,1, 15024, 0, 43,1
 <=50k,33, 6,0,1,2, 0, 0, 38,1
 <=50k,58, 9,1,1,1, 0, 0, 45,1
 >50k,44, 13,1,1,1, 0, 0, 50,1
 <=50k,81, 4,0,1,2, 1264, 0, 40,1
 <=50k,28, 9,0,0,1, 0, 0, 35,0
 <=50k,28, 9,0,1,1, 0, 0, 40,1
